id,team1_id,team2_id,result,season_id,date
4728,51,56,4-1,3,2017-12-08
4729,52,55,2-1,3,2017-12-08
4730,53,54,3-4,3,2017-12-08
4731,41,43,4-3,3,2017-12-15
4732,44,42,1-4,3,2017-12-15
4733,45,60,0-3,3,2017-12-15
4734,46,59,3-1,3,2017-12-15
4735,47,58,1-1,3,2017-12-15
4736,48,57,2-4,3,2017-12-15
4737,49,56,4-3,3,2017-12-15
4738,50,55,0-3,3,2017-12-15
4739,51,54,2-2,3,2017-12-15
4740,52,53,1-0,3,2017-12-15
4741,41,42,0-4,3,2017-12-22
4742,43,60,0-2,3,2017-12-22
4743,44,59,1-0,3,2017-12-22
4744,45,58,0-0,3,2017-12-22
4745,46,57,0-0,3,2017-12-22
4746,47,56,4-2,3,2017-12-22
4747,48,55,4-0,3,2017-12-22
4748,49,54,0-3,3,2017-12-22
4749,50,53,3-1,3,2017-12-22
4750,51,52,4-1,3,2017-12-22
4751,60,41,4-3,3,2018-01-08
4752,59,42,2-0,3,2018-01-08
4753,58,43,0-3,3,2018-01-08
4754,57,44,1-1,3,2018-01-08
4755,56,45,4-4,3,2018-01-08
4756,55,46,4-0,3,2018-01-08
4757,54,47,1-3,3,2018-01-08
4758,53,48,3-0,3,2018-01-08
4759,52,49,3-0,3,2018-01-08
4760,51,50,1-1,3,2018-01-08
4761,59,41,1-2,3,2018-01-15
4762,58,60,0-0,3,2018-01-15
4763,57,42,1-0,3,2018-01-15
4764,56,43,4-3,3,2018-01-15
4765,55,44,2-0,3,2018-01-15
4766,54,45,4-1,3,2018-01-15
4767,53,46,0-0,3,2018-01-15
4768,52,47,0-3,3,2018-01-15
4769,51,48,3-0,3,2018-01-15
4770,50,49,1-3,3,2018-01-15
4771,58,41,0-2,3,2018-01-22
4772,57,59,1-4,3,2018-01-22
4773,56,60,4-3,3,2018-01-22
4774,55,42,3-2,3,2018-01-22
4775,54,43,4-2,3,2018-01-22
4776,53,44,2-4,3,2018-01-22
4777,52,45,3-4,3,2018-01-22
4778,51,46,1-1,3,2018-01-22
4779,50,47,4-4,3,2018-01-22
4780,49,48,0-0,3,2018-01-22
4781,57,41,3-1,3,2018-02-01
4782,56,58,4-4,3,2018-02-01
4783,55,59,3-0,3,2018-02-01
4784,54,60,0-4,3,2018-02-01
4785,53,42,4-2,3,2018-02-01
4786,52,43,1-0,3,2018-02-01
4787,51,44,2-3,3,2018-02-01
4788,50,45,2-3,3,2018-02-01
4789,49,46,2-2,3,2018-02-01
4790,48,47,4-2,3,2018-02-01
4791,56,41,2-3,3,2018-02-08
4792,55,57,3-3,3,2018-02-08
4793,54,58,3-3,3,2018-02-08
4794,53,59,0-4,3,2018-02-08
4795,52,60,4-0,3,2018-02-08
4796,51,42,4-2,3,2018-02-08
4797,50,43,3-4,3,2018-02-08
4798,49,44,3-3,3,2018-02-08
4799,48,45,3-1,3,2018-02-08
4800,47,46,1-3,3,2018-02-08
4801,55,41,1-4,3,2018-02-15
4802,54,56,4-0,3,2018-02-15
4803,53,57,3-1,3,2018-02-15
4804,52,58,3-0,3,2018-02-15
4805,51,59,2-4,3,2018-02-15
4806,50,60,0-2,3,2018-02-15
4807,49,42,0-1,3,2018-02-15
4808,48,43,2-2,3,2018-02-15
4809,47,44,4-3,3,2018-02-15
4810,46,45,4-0,3,2018-02-15
4811,54,41,1-2,3,2018-02-22
4812,53,55,0-1,3,2018-02-22
4813,52,56,0-2,3,2018-02-22
4814,51,57,0-4,3,2018-02-22
4815,50,58,1-0,3,2018-02-22
4816,49,59,1-0,3,2018-02-22
4817,48,60,1-2,3,2018-02-22
4818,47,42,3-2,3,2018-02-22
4819,46,43,3-0,3,2018-02-22
4820,45,44,1-2,3,2018-02-22
4821,53,41,2-2,3,2018-03-01
4822,52,54,4-2,3,2018-03-01
4823,51,55,1-0,3,2018-03-01
4824,50,56,0-0,3,2018-03-01
4825,49,57,0-4,3,2018-03-01
4826,48,58,2-0,3,2018-03-01
4827,47,59,3-4,3,2018-03-01
4828,46,60,3-2,3,2018-03-01
4829,45,42,2-0,3,2018-03-01
4830,44,43,4-3,3,2018-03-01
4831,52,41,1-4,3,2018-03-08
4832,51,53,4-1,3,2018-03-08
4833,50,54,3-1,3,2018-03-08
4834,49,55,2-0,3,2018-03-08
4835,48,56,4-3,3,2018-03-08
4836,47,57,2-2,3,2018-03-08
4837,46,58,2-0,3,2018-03-08
4838,45,59,3-1,3,2018-03-08
4839,44,60,3-3,3,2018-03-08
4840,43,42,1-3,3,2018-03-08
4841,51,41,2-2,3,2018-03-15
4842,50,52,4-4,3,2018-03-15
4843,49,53,0-2,3,2018-03-15
4844,48,54,1-0,3,2018-03-15
4845,47,55,0-4,3,2018-03-15
4846,46,56,4-4,3,2018-03-15
4847,45,57,2-1,3,2018-03-15
4848,44,58,1-1,3,2018-03-15
4849,43,59,2-2,3,2018-03-15
4850,42,60,3-4,3,2018-03-15
4851,50,41,2-1,3,2018-03-22
4852,49,51,0-4,3,2018-03-22
4853,48,52,3-2,3,2018-03-22
4854,47,53,0-0,3,2018-03-22
4855,46,54,0-4,3,2018-03-22
4856,45,55,4-2,3,2018-03-22
4857,44,56,0-1,3,2018-03-22
4858,43,57,4-4,3,2018-03-22
4859,42,58,3-2,3,2018-03-22
4860,60,59,1-3,3,2018-03-22
4861,49,41,3-2,3,2018-04-01
4862,48,50,4-4,3,2018-04-01
4863,47,51,1-3,3,2018-04-01
4864,46,52,0-3,3,2018-04-01
4865,45,53,3-2,3,2018-04-01
4866,44,54,4-4,3,2018-04-01
4867,43,55,4-3,3,2018-04-01
4868,42,56,0-4,3,2018-04-01
4869,60,57,1-2,3,2018-04-01
4870,59,58,0-4,3,2018-04-01
4871,48,41,2-4,3,2018-04-08
4872,47,49,1-1,3,2018-04-08
4873,46,50,3-0,3,2018-04-08
4874,45,51,1-0,3,2018-04-08
4875,44,52,0-3,3,2018-04-08
4876,43,53,1-3,3,2018-04-08
4877,42,54,1-4,3,2018-04-08
4878,60,55,2-0,3,2018-04-08
4879,59,56,2-1,3,2018-04-08
4880,58,57,2-2,3,2018-04-08
4881,47,41,2-3,3,2018-04-15
4882,46,48,0-4,3,2018-04-15
4883,45,49,1-3,3,2018-04-15
4884,44,50,2-4,3,2018-04-15
4885,43,51,1-3,3,2018-04-15
4886,42,52,2-3,3,2018-04-15
4887,60,53,1-1,3,2018-04-15
4888,59,54,3-2,3,2018-04-15
4889,58,55,2-4,3,2018-04-15
4890,57,56,1-3,3,2018-04-15
4891,46,41,4-3,3,2018-04-22
4892,45,47,2-1,3,2018-04-22
4893,44,48,1-2,3,2018-04-22
4894,43,49,3-2,3,2018-04-22
4895,42,50,4-2,3,2018-04-22
4896,60,51,0-4,3,2018-04-22
4897,59,52,0-4,3,2018-04-22
4898,58,53,3-1,3,2018-04-22
4899,57,54,0-2,3,2018-04-22
4900,56,55,4-4,3,2018-04-22
4901,45,41,3-2,3,2018-05-01
4902,44,46,3-4,3,2018-05-01
4903,43,47,4-4,3,2018-05-01
4904,42,48,0-3,3,2018-05-01
4905,60,49,2-1,3,2018-05-01
4906,59,50,0-2,3,2018-05-01
4907,58,51,1-2,3,2018-05-01
4908,57,52,0-4,3,2018-05-01
4909,56,53,0-2,3,2018-05-01
4910,55,54,3-2,3,2018-05-01
4911,44,41,0-3,3,2018-05-08
4912,43,45,0-4,3,2018-05-08
4913,42,46,1-2,3,2018-05-08
4914,60,47,4-3,3,2018-05-08
4915,59,48,1-3,3,2018-05-08
4916,58,49,2-0,3,2018-05-08
4917,57,50,0-1,3,2018-05-08
4918,56,51,4-4,3,2018-05-08
4919,55,52,1-0,3,2018-05-08
4920,54,53,3-0,3,2018-05-08
4921,43,41,0-2,3,2018-05-15
4922,42,44,0-1,3,2018-05-15
4923,60,45,3-2,3,2018-05-15
4924,59,46,4-1,3,2018-05-15
4925,58,47,2-1,3,2018-05-15
4926,57,48,2-4,3,2018-05-15
4927,56,49,3-4,3,2018-05-15
4928,55,50,2-4,3,2018-05-15
4929,54,51,1-1,3,2018-05-15
4930,53,52,0-2,3,2018-05-15
4931,42,41,0-0,3,2018-05-22
4932,60,43,2-1,3,2018-05-22
4933,59,44,1-3,3,2018-05-22
4934,58,45,4-4,3,2018-05-22
4935,57,46,1-1,3,2018-05-22
4936,56,47,3-4,3,2018-05-22
4937,55,48,4-4,3,2018-05-22
4938,54,49,0-0,3,2018-05-22
4939,53,50,1-3,3,2018-05-22
4940,52,51,1-0,3,2018-05-22
4941,61,80,1-0,3,2017-08-08
4942,62,79,0-0,3,2017-08-08
4943,63,78,2-3,3,2017-08-08
4944,64,77,2-1,3,2017-08-08
4945,65,76,2-0,3,2017-08-08
4946,66,75,1-3,3,2017-08-08
4947,67,74,3-1,3,2017-08-08
4948,68,73,4-3,3,2017-08-08
4949,69,72,0-4,3,2017-08-08
4950,70,71,4-1,3,2017-08-08
4951,61,79,1-1,3,2017-08-15
4952,80,78,3-1,3,2017-08-15
4953,62,77,3-1,3,2017-08-15
4954,63,76,4-1,3,2017-08-15
4955,64,75,1-0,3,2017-08-15
4956,65,74,2-1,3,2017-08-15
4957,66,73,2-3,3,2017-08-15
4958,67,72,4-0,3,2017-08-15
4959,68,71,1-4,3,2017-08-15
4960,69,70,0-1,3,2017-08-15
4961,61,78,3-2,3,2017-08-22
4962,79,77,4-0,3,2017-08-22
4963,80,76,0-3,3,2017-08-22
4964,62,75,4-1,3,2017-08-22
4965,63,74,0-3,3,2017-08-22
4966,64,73,0-3,3,2017-08-22
4967,65,72,3-0,3,2017-08-22
4968,66,71,3-1,3,2017-08-22
4969,67,70,2-3,3,2017-08-22
4970,68,69,0-0,3,2017-08-22
4971,61,77,4-0,3,2017-09-01
4972,78,76,2-4,3,2017-09-01
4973,79,75,2-0,3,2017-09-01
4974,80,74,0-3,3,2017-09-01
4975,62,73,1-3,3,2017-09-01
4976,63,72,1-0,3,2017-09-01
4977,64,71,1-0,3,2017-09-01
4978,65,70,1-3,3,2017-09-01
4979,66,69,4-2,3,2017-09-01
4980,67,68,2-3,3,2017-09-01
4981,61,76,0-4,3,2017-09-08
4982,77,75,0-3,3,2017-09-08
4983,78,74,3-3,3,2017-09-08
4984,79,73,2-3,3,2017-09-08
4985,80,72,2-0,3,2017-09-08
4986,62,71,1-0,3,2017-09-08
4987,63,70,4-1,3,2017-09-08
4988,64,69,1-3,3,2017-09-08
4989,65,68,0-4,3,2017-09-08
4990,66,67,1-1,3,2017-09-08
4991,61,75,4-3,3,2017-09-15
4992,76,74,2-3,3,2017-09-15
4993,77,73,3-0,3,2017-09-15
4994,78,72,1-1,3,2017-09-15
4995,79,71,2-4,3,2017-09-15
4996,80,70,1-0,3,2017-09-15
4997,62,69,0-1,3,2017-09-15
4998,63,68,1-3,3,2017-09-15
4999,64,67,4-3,3,2017-09-15
5000,65,66,0-1,3,2017-09-15
5001,61,74,4-4,3,2017-09-22
5002,75,73,3-3,3,2017-09-22
5003,76,72,2-4,3,2017-09-22
5004,77,71,3-1,3,2017-09-22
5005,78,70,1-0,3,2017-09-22
5006,79,69,3-2,3,2017-09-22
5007,80,68,3-0,3,2017-09-22
5008,62,67,2-0,3,2017-09-22
5009,63,66,1-3,3,2017-09-22
5010,64,65,3-3,3,2017-09-22
5011,61,73,0-4,3,2017-10-01
5012,74,72,2-4,3,2017-10-01
5013,75,71,3-2,3,2017-10-01
5014,76,70,4-2,3,2017-10-01
5015,77,69,3-3,3,2017-10-01
5016,78,68,1-0,3,2017-10-01
5017,79,67,4-3,3,2017-10-01
5018,80,66,0-1,3,2017-10-01
5019,62,65,2-3,3,2017-10-01
5020,63,64,2-0,3,2017-10-01
5021,61,72,1-2,3,2017-10-08
5022,73,71,2-2,3,2017-10-08
5023,74,70,3-1,3,2017-10-08
5024,75,69,4-3,3,2017-10-08
5025,76,68,3-3,3,2017-10-08
5026,77,67,4-1,3,2017-10-08
5027,78,66,0-1,3,2017-10-08
5028,79,65,3-0,3,2017-10-08
5029,80,64,1-4,3,2017-10-08
5030,62,63,3-2,3,2017-10-08
5031,61,71,2-4,3,2017-10-15
5032,72,70,3-3,3,2017-10-15
5033,73,69,0-0,3,2017-10-15
5034,74,68,4-2,3,2017-10-15
5035,75,67,0-4,3,2017-10-15
5036,76,66,2-1,3,2017-10-15
5037,77,65,3-4,3,2017-10-15
5038,78,64,2-3,3,2017-10-15
5039,79,63,1-1,3,2017-10-15
5040,80,62,4-1,3,2017-10-15
5041,61,70,0-3,3,2017-10-22
5042,71,69,1-1,3,2017-10-22
5043,72,68,4-4,3,2017-10-22
5044,73,67,0-2,3,2017-10-22
5045,74,66,1-3,3,2017-10-22
5046,75,65,0-0,3,2017-10-22
5047,76,64,1-4,3,2017-10-22
5048,77,63,1-1,3,2017-10-22
5049,78,62,0-4,3,2017-10-22
5050,79,80,1-4,3,2017-10-22
5051,61,69,4-4,3,2017-11-01
5052,70,68,4-4,3,2017-11-01
5053,71,67,1-4,3,2017-11-01
5054,72,66,2-4,3,2017-11-01
5055,73,65,4-0,3,2017-11-01
5056,74,64,2-1,3,2017-11-01
5057,75,63,4-2,3,2017-11-01
5058,76,62,3-2,3,2017-11-01
5059,77,80,4-4,3,2017-11-01
5060,78,79,2-2,3,2017-11-01
5061,61,68,3-0,3,2017-11-08
5062,69,67,1-0,3,2017-11-08
5063,70,66,2-2,3,2017-11-08
5064,71,65,4-0,3,2017-11-08
5065,72,64,1-3,3,2017-11-08
5066,73,63,0-2,3,2017-11-08
5067,74,62,3-0,3,2017-11-08
5068,75,80,4-3,3,2017-11-08
5069,76,79,3-3,3,2017-11-08
5070,77,78,4-0,3,2017-11-08
5071,61,67,3-0,3,2017-11-15
5072,68,66,3-3,3,2017-11-15
5073,69,65,4-1,3,2017-11-15
5074,70,64,1-1,3,2017-11-15
5075,71,63,0-2,3,2017-11-15
5076,72,62,3-1,3,2017-11-15
5077,73,80,4-2,3,2017-11-15
5078,74,79,1-3,3,2017-11-15
5079,75,78,4-1,3,2017-11-15
5080,76,77,3-0,3,2017-11-15
5081,61,66,0-3,3,2017-11-22
5082,67,65,4-2,3,2017-11-22
5083,68,64,1-1,3,2017-11-22
5084,69,63,1-4,3,2017-11-22
5085,70,62,4-4,3,2017-11-22
5086,71,80,3-3,3,2017-11-22
5087,72,79,2-2,3,2017-11-22
5088,73,78,0-4,3,2017-11-22
5089,74,77,4-4,3,2017-11-22
5090,75,76,1-1,3,2017-11-22
5091,61,65,4-3,3,2017-12-01
5092,66,64,4-3,3,2017-12-01
5093,67,63,2-4,3,2017-12-01
5094,68,62,3-2,3,2017-12-01
5095,69,80,0-0,3,2017-12-01
5096,70,79,4-0,3,2017-12-01
5097,71,78,4-0,3,2017-12-01
5098,72,77,4-1,3,2017-12-01
5099,73,76,4-0,3,2017-12-01
5100,74,75,3-2,3,2017-12-01
5101,61,64,1-2,3,2017-12-08
5102,65,63,3-4,3,2017-12-08
5103,66,62,3-1,3,2017-12-08
5104,67,80,0-2,3,2017-12-08
5105,68,79,1-2,3,2017-12-08
5106,69,78,0-3,3,2017-12-08
5107,70,77,0-2,3,2017-12-08
5108,71,76,4-2,3,2017-12-08
5109,72,75,1-4,3,2017-12-08
5110,73,74,2-1,3,2017-12-08
5111,61,63,4-2,3,2017-12-15
5112,64,62,1-4,3,2017-12-15
5113,65,80,3-2,3,2017-12-15
5114,66,79,3-3,3,2017-12-15
5115,67,78,1-2,3,2017-12-15
5116,68,77,4-3,3,2017-12-15
5117,69,76,0-2,3,2017-12-15
5118,70,75,4-1,3,2017-12-15
5119,71,74,4-0,3,2017-12-15
5120,72,73,0-2,3,2017-12-15
5121,61,62,2-4,3,2017-12-22
5122,63,80,3-0,3,2017-12-22
5123,64,79,0-0,3,2017-12-22
5124,65,78,0-4,3,2017-12-22
5125,66,77,1-4,3,2017-12-22
5126,67,76,4-2,3,2017-12-22
5127,68,75,3-2,3,2017-12-22
5128,69,74,2-3,3,2017-12-22
5129,70,73,2-4,3,2017-12-22
5130,71,72,1-4,3,2017-12-22
5131,80,61,1-4,3,2018-01-08
5132,79,62,2-4,3,2018-01-08
5133,78,63,1-1,3,2018-01-08
5134,77,64,4-1,3,2018-01-08
5135,76,65,3-0,3,2018-01-08
5136,75,66,2-1,3,2018-01-08
5137,74,67,1-2,3,2018-01-08
5138,73,68,3-3,3,2018-01-08
5139,72,69,4-4,3,2018-01-08
5140,71,70,3-4,3,2018-01-08
5141,79,61,2-1,3,2018-01-15
5142,78,80,1-2,3,2018-01-15
5143,77,62,2-2,3,2018-01-15
5144,76,63,0-3,3,2018-01-15
5145,75,64,3-0,3,2018-01-15
5146,74,65,4-2,3,2018-01-15
5147,73,66,4-1,3,2018-01-15
5148,72,67,2-4,3,2018-01-15
5149,71,68,0-0,3,2018-01-15
5150,70,69,3-1,3,2018-01-15
5151,78,61,3-3,3,2018-01-22
5152,77,79,4-2,3,2018-01-22
5153,76,80,4-3,3,2018-01-22
5154,75,62,3-2,3,2018-01-22
5155,74,63,1-1,3,2018-01-22
5156,73,64,1-1,3,2018-01-22
5157,72,65,4-0,3,2018-01-22
5158,71,66,0-2,3,2018-01-22
5159,70,67,3-1,3,2018-01-22
5160,69,68,2-3,3,2018-01-22
5161,77,61,4-1,3,2018-02-01
5162,76,78,3-3,3,2018-02-01
5163,75,79,3-2,3,2018-02-01
5164,74,80,0-2,3,2018-02-01
5165,73,62,4-2,3,2018-02-01
5166,72,63,4-2,3,2018-02-01
5167,71,64,3-2,3,2018-02-01
5168,70,65,1-0,3,2018-02-01
5169,69,66,0-2,3,2018-02-01
5170,68,67,3-4,3,2018-02-01
5171,76,61,2-1,3,2018-02-08
5172,75,77,0-2,3,2018-02-08
5173,74,78,4-3,3,2018-02-08
5174,73,79,4-3,3,2018-02-08
5175,72,80,2-1,3,2018-02-08
5176,71,62,4-3,3,2018-02-08
5177,70,63,3-4,3,2018-02-08
5178,69,64,4-0,3,2018-02-08
5179,68,65,4-2,3,2018-02-08
5180,67,66,4-3,3,2018-02-08
5181,75,61,3-2,3,2018-02-15
5182,74,76,3-1,3,2018-02-15
5183,73,77,1-1,3,2018-02-15
5184,72,78,0-4,3,2018-02-15
5185,71,79,1-3,3,2018-02-15
5186,70,80,3-2,3,2018-02-15
5187,69,62,1-4,3,2018-02-15
5188,68,63,0-1,3,2018-02-15
5189,67,64,3-0,3,2018-02-15
5190,66,65,2-0,3,2018-02-15
5191,74,61,4-0,3,2018-02-22
5192,73,75,0-0,3,2018-02-22
5193,72,76,0-1,3,2018-02-22
5194,71,77,2-2,3,2018-02-22
5195,70,78,1-0,3,2018-02-22
5196,69,79,2-0,3,2018-02-22
5197,68,80,3-4,3,2018-02-22
5198,67,62,3-0,3,2018-02-22
5199,66,63,4-0,3,2018-02-22
5200,65,64,0-3,3,2018-02-22
5201,73,61,1-1,3,2018-03-01
5202,72,74,0-1,3,2018-03-01
5203,71,75,2-2,3,2018-03-01
5204,70,76,3-3,3,2018-03-01
5205,69,77,0-4,3,2018-03-01
5206,68,78,3-3,3,2018-03-01
5207,67,79,1-4,3,2018-03-01
5208,66,80,4-1,3,2018-03-01
5209,65,62,1-1,3,2018-03-01
5210,64,63,3-3,3,2018-03-01
5211,72,61,1-4,3,2018-03-08
5212,71,73,3-1,3,2018-03-08
5213,70,74,4-2,3,2018-03-08
5214,69,75,3-0,3,2018-03-08
5215,68,76,3-0,3,2018-03-08
5216,67,77,3-4,3,2018-03-08
5217,66,78,1-0,3,2018-03-08
5218,65,79,0-2,3,2018-03-08
5219,64,80,1-1,3,2018-03-08
5220,63,62,1-1,3,2018-03-08
5221,71,61,1-4,3,2018-03-15
5222,70,72,1-1,3,2018-03-15
5223,69,73,3-1,3,2018-03-15
5224,68,74,3-0,3,2018-03-15
5225,67,75,3-3,3,2018-03-15
5226,66,76,4-4,3,2018-03-15
5227,65,77,1-3,3,2018-03-15
5228,64,78,1-3,3,2018-03-15
5229,63,79,1-0,3,2018-03-15
5230,62,80,3-4,3,2018-03-15
5231,70,61,1-3,3,2018-03-22
5232,69,71,4-0,3,2018-03-22
5233,68,72,2-1,3,2018-03-22
5234,67,73,1-3,3,2018-03-22
5235,66,74,0-0,3,2018-03-22
5236,65,75,1-1,3,2018-03-22
5237,64,76,0-0,3,2018-03-22
5238,63,77,3-0,3,2018-03-22
5239,62,78,4-3,3,2018-03-22
5240,80,79,1-0,3,2018-03-22
5241,69,61,2-0,3,2018-04-01
5242,68,70,1-3,3,2018-04-01
5243,67,71,2-2,3,2018-04-01
5244,66,72,0-0,3,2018-04-01
5245,65,73,2-4,3,2018-04-01
5246,64,74,0-0,3,2018-04-01
5247,63,75,4-3,3,2018-04-01
5248,62,76,0-0,3,2018-04-01
5249,80,77,3-0,3,2018-04-01
5250,79,78,1-4,3,2018-04-01
5251,68,61,2-1,3,2018-04-08
5252,67,69,1-4,3,2018-04-08
5253,66,70,2-1,3,2018-04-08
5254,65,71,3-3,3,2018-04-08
5255,64,72,0-3,3,2018-04-08
5256,63,73,4-3,3,2018-04-08
5257,62,74,0-2,3,2018-04-08
5258,80,75,2-3,3,2018-04-08
5259,79,76,0-1,3,2018-04-08
5260,78,77,3-3,3,2018-04-08
5261,67,61,0-0,3,2018-04-15
5262,66,68,1-3,3,2018-04-15
5263,65,69,1-2,3,2018-04-15
5264,64,70,2-1,3,2018-04-15
5265,63,71,2-4,3,2018-04-15
5266,62,72,3-1,3,2018-04-15
5267,80,73,3-1,3,2018-04-15
5268,79,74,3-2,3,2018-04-15
5269,78,75,0-3,3,2018-04-15
5270,77,76,0-4,3,2018-04-15
5271,66,61,2-2,3,2018-04-22
5272,65,67,4-2,3,2018-04-22
5273,64,68,0-1,3,2018-04-22
5274,63,69,3-3,3,2018-04-22
5275,62,70,2-0,3,2018-04-22
5276,80,71,2-4,3,2018-04-22
5277,79,72,4-4,3,2018-04-22
5278,78,73,3-4,3,2018-04-22
5279,77,74,1-3,3,2018-04-22
5280,76,75,4-4,3,2018-04-22
5281,65,61,1-3,3,2018-05-01
5282,64,66,2-1,3,2018-05-01
5283,63,67,1-0,3,2018-05-01
5284,62,68,2-2,3,2018-05-01
5285,80,69,1-3,3,2018-05-01
5286,79,70,1-4,3,2018-05-01
5287,78,71,4-2,3,2018-05-01
5288,77,72,3-2,3,2018-05-01
5289,76,73,4-0,3,2018-05-01
5290,75,74,0-1,3,2018-05-01
5291,64,61,4-0,3,2018-05-08
5292,63,65,3-2,3,2018-05-08
5293,62,66,0-3,3,2018-05-08
5294,80,67,1-3,3,2018-05-08
5295,79,68,0-4,3,2018-05-08
5296,78,69,4-4,3,2018-05-08
5297,77,70,4-4,3,2018-05-08
5298,76,71,0-4,3,2018-05-08
5299,75,72,1-2,3,2018-05-08
5300,74,73,1-0,3,2018-05-08
5301,63,61,4-3,3,2018-05-15
5302,62,64,3-3,3,2018-05-15
5303,80,65,2-1,3,2018-05-15
5304,79,66,4-0,3,2018-05-15
5305,78,67,1-0,3,2018-05-15
5306,77,68,1-0,3,2018-05-15
5307,76,69,2-0,3,2018-05-15
5308,75,70,3-0,3,2018-05-15
5309,74,71,3-0,3,2018-05-15
5310,73,72,0-0,3,2018-05-15
5311,62,61,0-4,3,2018-05-22
5312,80,63,0-2,3,2018-05-22
5313,79,64,2-0,3,2018-05-22
5314,78,65,1-4,3,2018-05-22
5315,77,66,0-1,3,2018-05-22
5316,76,67,3-4,3,2018-05-22
5317,75,68,0-1,3,2018-05-22
5318,74,69,4-1,3,2018-05-22
5319,73,70,3-3,3,2018-05-22
5320,72,71,2-0,3,2018-05-22
5321,81,100,0-4,3,2017-08-08
5322,82,99,0-3,3,2017-08-08
5323,83,98,1-0,3,2017-08-08
5324,84,97,2-0,3,2017-08-08
5325,85,96,1-1,3,2017-08-08
5326,86,95,4-2,3,2017-08-08
5327,87,94,3-1,3,2017-08-08
5328,88,93,2-3,3,2017-08-08
5329,89,92,0-4,3,2017-08-08
5330,90,91,1-2,3,2017-08-08
5331,81,99,2-0,3,2017-08-15
5332,100,98,1-2,3,2017-08-15
5333,82,97,4-2,3,2017-08-15
5334,83,96,1-0,3,2017-08-15
5335,84,95,1-0,3,2017-08-15
5336,85,94,2-3,3,2017-08-15
5337,86,93,2-4,3,2017-08-15
5338,87,92,4-4,3,2017-08-15
5339,88,91,3-1,3,2017-08-15
5340,89,90,0-4,3,2017-08-15
5341,81,98,3-3,3,2017-08-22
5342,99,97,4-1,3,2017-08-22
5343,100,96,0-0,3,2017-08-22
5344,82,95,0-1,3,2017-08-22
5345,83,94,0-0,3,2017-08-22
5346,84,93,1-2,3,2017-08-22
5347,85,92,0-3,3,2017-08-22
5348,86,91,0-0,3,2017-08-22
5349,87,90,0-0,3,2017-08-22
5350,88,89,4-3,3,2017-08-22
5351,81,97,3-0,3,2017-09-01
5352,98,96,1-0,3,2017-09-01
5353,99,95,0-0,3,2017-09-01
5354,100,94,0-3,3,2017-09-01
5355,82,93,1-2,3,2017-09-01
5356,83,92,0-0,3,2017-09-01
5357,84,91,2-0,3,2017-09-01
5358,85,90,4-3,3,2017-09-01
5359,86,89,2-0,3,2017-09-01
5360,87,88,1-4,3,2017-09-01
5361,81,96,0-2,3,2017-09-08
5362,97,95,4-2,3,2017-09-08
5363,98,94,0-2,3,2017-09-08
5364,99,93,1-3,3,2017-09-08
5365,100,92,2-3,3,2017-09-08
5366,82,91,0-3,3,2017-09-08
5367,83,90,3-1,3,2017-09-08
5368,84,89,3-1,3,2017-09-08
5369,85,88,4-2,3,2017-09-08
5370,86,87,3-4,3,2017-09-08
5371,81,95,4-0,3,2017-09-15
5372,96,94,0-4,3,2017-09-15
5373,97,93,3-2,3,2017-09-15
5374,98,92,4-2,3,2017-09-15
5375,99,91,1-2,3,2017-09-15
5376,100,90,2-2,3,2017-09-15
5377,82,89,2-3,3,2017-09-15
5378,83,88,2-1,3,2017-09-15
5379,84,87,1-2,3,2017-09-15
5380,85,86,3-4,3,2017-09-15
5381,81,94,3-1,3,2017-09-22
5382,95,93,1-4,3,2017-09-22
5383,96,92,4-1,3,2017-09-22
5384,97,91,4-0,3,2017-09-22
5385,98,90,2-2,3,2017-09-22
5386,99,89,2-1,3,2017-09-22
5387,100,88,2-2,3,2017-09-22
5388,82,87,1-3,3,2017-09-22
5389,83,86,2-2,3,2017-09-22
5390,84,85,3-1,3,2017-09-22
5391,81,93,4-2,3,2017-10-01
5392,94,92,2-4,3,2017-10-01
5393,95,91,1-4,3,2017-10-01
5394,96,90,4-0,3,2017-10-01
5395,97,89,4-3,3,2017-10-01
5396,98,88,1-2,3,2017-10-01
5397,99,87,1-1,3,2017-10-01
5398,100,86,3-3,3,2017-10-01
5399,82,85,2-3,3,2017-10-01
5400,83,84,0-4,3,2017-10-01
5401,81,92,4-2,3,2017-10-08
5402,93,91,3-4,3,2017-10-08
5403,94,90,4-4,3,2017-10-08
5404,95,89,1-0,3,2017-10-08
5405,96,88,0-4,3,2017-10-08
5406,97,87,1-0,3,2017-10-08
5407,98,86,4-4,3,2017-10-08
5408,99,85,1-0,3,2017-10-08
5409,100,84,1-1,3,2017-10-08
5410,82,83,1-0,3,2017-10-08
5411,81,91,1-4,3,2017-10-15
5412,92,90,0-4,3,2017-10-15
5413,93,89,2-2,3,2017-10-15
5414,94,88,2-0,3,2017-10-15
5415,95,87,1-2,3,2017-10-15
5416,96,86,4-0,3,2017-10-15
5417,97,85,3-4,3,2017-10-15
5418,98,84,2-0,3,2017-10-15
5419,99,83,0-2,3,2017-10-15
5420,100,82,0-3,3,2017-10-15
5421,81,90,4-1,3,2017-10-22
5422,91,89,4-2,3,2017-10-22
5423,92,88,3-4,3,2017-10-22
5424,93,87,2-2,3,2017-10-22
5425,94,86,1-1,3,2017-10-22
5426,95,85,2-0,3,2017-10-22
