id,player_id,season_start,season_finish
4084,4084,110394481,43035331
4085,4085,26942792,88944604
4086,4086,55008554,118906201
4087,4087,47312041,7723301
4088,4088,19255592,103653457
4089,4089,36624579,31863932
4090,4090,144553111,138569966
4091,4091,76301072,122819337
4092,4092,136298023,120885312
4093,4093,44658507,107438243
4094,4094,21148260,50813168
4095,4095,91355026,15037934
4096,4096,19166988,53531812
4097,4097,92109775,117074237
4098,4098,141235673,105109782
4099,4099,105701269,90167185
4100,4100,104380727,132407064
4101,4101,94916503,105718853
4102,4102,74232401,35842373
4103,4103,128534120,121923641
4104,4104,66041808,124630754
4105,4105,131131948,41021406
4106,4106,110247179,27309111
4107,4107,88560127,28080596
4108,4108,30980183,12978009
4109,4109,148058308,29561471
4110,4110,67106720,12360699
4111,4111,25755342,1188527
4112,4112,147907259,149268264
4113,4113,149520399,59213730
4114,4114,146122754,32626755
4115,4115,56249299,30281653
4116,4116,88365421,7177742
4117,4117,86949544,78286684
4118,4118,13380033,141056410
4119,4119,32671059,6071997
4120,4120,32216603,145466005
4121,4121,96352566,92335225
4122,4122,77077111,137878203
4123,4123,143640548,54088242
4124,4124,73604346,82851286
4125,4125,95183723,129843374
4126,4126,64867563,84687158
4127,4127,32626576,32390857
4128,4128,113887951,78090693
4129,4129,130363744,126343247
4130,4130,9543865,45124319
4131,4131,144424431,93586213
4132,4132,113983076,55966753
4133,4133,46129142,42450329
4134,4134,29410807,76846548
4135,4135,98973112,90821380
4136,4136,102674957,9923848
4137,4137,89904597,3303858
4138,4138,72174222,132235383
4139,4139,83282275,36048574
4140,4140,15735582,48910131
4141,4141,103583300,20474443
4142,4142,97767889,135383693
4143,4143,77426750,72923619
4144,4144,6715585,135206172
4145,4145,87689061,125731948
4146,4146,114489298,57227133
4147,4147,5175558,76773444
4148,4148,123218735,140031312
4149,4149,149250932,23126395
4150,4150,136760052,11608602
4151,4151,16260310,44699285
4152,4152,120756177,54409715
4153,4153,14525489,100635061
4154,4154,145192663,144371033
4155,4155,81968801,59305646
4156,4156,4206109,57015376
4157,4157,38016221,146443436
4158,4158,73952511,105697373
4159,4159,103523566,116381250
4160,4160,37049200,3753133
4161,4161,98092820,16121569
4162,4162,135794568,111481219
4163,4163,143747126,128007300
4164,4164,32507097,141406821
4165,4165,143925968,1216480
4166,4166,41309040,92830825
4167,4167,107834738,1031378
4168,4168,36702237,98896224
4169,4169,149751925,101446096
4170,4170,91738689,107057917
4171,4171,122414733,52357470
4172,4172,110351127,115214247
4173,4173,48109818,14229787
4174,4174,108008475,90421219
4175,4175,70102844,73959614
4176,4176,58728882,7431812
4177,4177,70370061,82290420
4178,4178,119603854,129811592
4179,4179,32473894,130698144
4180,4180,72193923,141616638
4181,4181,129771393,86809752
4182,4182,148592390,1425535
4183,4183,35307613,134069226
4184,4184,6483429,85728886
4185,4185,147544338,80771202
4186,4186,19468172,16754775
4187,4187,77608256,12185689
4188,4188,82527131,13285816
4189,4189,20985968,54088104
4190,4190,39427913,36974956
4191,4191,58798642,122494565
4192,4192,40433685,87503230
4193,4193,43413545,82948851
4194,4194,145273100,93028597
4195,4195,86764345,15807280
4196,4196,78838590,54873250
4197,4197,52756756,1739975
4198,4198,49885415,126356547
4199,4199,34113595,143262273
4200,4200,58698259,44682054
4201,4201,32736267,63605003
4202,4202,53569485,114275766
4203,4203,132584432,116226067
4204,4204,131353224,31145260
4205,4205,59611522,67985523
4206,4206,139626932,73974510
4207,4207,129125829,113302330
4208,4208,43631697,119724183
4209,4209,144215117,108329119
4210,4210,108780575,31328081
4211,4211,13489306,84954124
4212,4212,120874350,61343233
4213,4213,45360378,58708186
4214,4214,125625899,83345399
4215,4215,131913676,57529779
4216,4216,129496685,127561786
4217,4217,71611565,28242743
4218,4218,94812489,19788791
4219,4219,112478614,52984220
4220,4220,31247468,15748404
4221,4221,135921312,33145165
4222,4222,124426672,89962126
4223,4223,62479284,81110168
4224,4224,15198511,18623916
4225,4225,20712656,126637058
4226,4226,92758641,29043381
4227,4227,60455337,15658045
4228,4228,129033555,54505558
4229,4229,21393871,30126561
4230,4230,93152139,3675558
4231,4231,30621422,108410762
4232,4232,26715455,103889407
4233,4233,83844694,2838572
4234,4234,59658118,16323110
4235,4235,8407683,34401875
4236,4236,94855902,117417558
4237,4237,55477476,129450890
4238,4238,35778687,44051246
4239,4239,115856023,144444411
4240,4240,17525950,85546546
4241,4241,66532944,110342472
4242,4242,145263709,2667464
4243,4243,30843379,78931484
4244,4244,3977519,50814969
4245,4245,36754318,127528767
4246,4246,80705218,27686906
4247,4247,64096362,40136789
4248,4248,84736442,125001198
4249,4249,47274430,40295489
4250,4250,125430195,115393143
4251,4251,42328226,114391879
4252,4252,127571860,134935152
4253,4253,125240059,113348113
4254,4254,121757195,60506551
4255,4255,101977517,64975600
4256,4256,42670661,145631008
4257,4257,41533926,132424406
4258,4258,85306695,49243419
4259,4259,16736225,40999262
4260,4260,55581761,133847915
4261,4261,96041944,133925797
4262,4262,87189628,39114806
4263,4263,114563164,131126539
4264,4264,120413492,74098946
4265,4265,89204908,127685540
4266,4266,39576455,109641708
4267,4267,16289996,122247897
4268,4268,78665440,1931251
4269,4269,130365440,147973526
4270,4270,143137334,104478611
4271,4271,41981658,58603059
4272,4272,33059927,28449051
4273,4273,39632180,140119706
4274,4274,107162195,77952949
4275,4275,9472141,36914724
4276,4276,69036329,34955069
4277,4277,50030716,57858271
4278,4278,46871647,124313247
4279,4279,9123964,77106652
4280,4280,82210279,63353337
4281,4281,24966844,25123968
4282,4282,21850463,18919699
4283,4283,86777608,10365703
4284,4284,108491102,73999078
4285,4285,116681052,30194989
4286,4286,147455400,20224517
4287,4287,136883469,38298436
4288,4288,67554976,80489174
4289,4289,129031015,87243538
4290,4290,2570448,108575945
4291,4291,148186464,50627784
4292,4292,78106808,57051633
4293,4293,125399784,74288909
4294,4294,112231204,65876876
4295,4295,109481897,43839598
4296,4296,109869612,54581406
4297,4297,99420344,39641987
4298,4298,22666099,90789435
4299,4299,75741653,53060005
4300,4300,107897106,97989184
4301,4301,131236941,44012669
4302,4302,67759049,79303696
4303,4303,132351283,63572605
4304,4304,27645817,145095889
4305,4305,116662600,56789062
4306,4306,89691984,4420354
4307,4307,64764511,31882465
4308,4308,66251557,49745735
4309,4309,113768899,42184460
4310,4310,80875982,30789205
4311,4311,57482632,9736112
4312,4312,122863494,79732434
4313,4313,142128931,29157029
4314,4314,145439559,48130785
4315,4315,17913908,76395970
4316,4316,132458696,29187662
4317,4317,3197014,111024399
4318,4318,94319844,79371489
4319,4319,102001976,84614027
4320,4320,63144098,5522336
4321,4321,47048539,83135877
4322,4322,143080698,149693791
4323,4323,116889926,62659376
4324,4324,111563194,49674367
4325,4325,50228228,42404024
4326,4326,44356254,55513291
4327,4327,17420553,136074277
4328,4328,147497833,11621828
4329,4329,131238914,60269009
4330,4330,6689318,102947703
4331,4331,111307484,59975400
4332,4332,19415057,94463557
4333,4333,78485986,115858315
4334,4334,145982576,43872089
4335,4335,20016617,95278815
4336,4336,47941527,128886331
4337,4337,2146626,14328481
4338,4338,62938556,59220355
4339,4339,60163756,7572038
4340,4340,14290084,3946715
4341,4341,143257510,61769568
4342,4342,94465920,39795667
4343,4343,124316239,84911510
4344,4344,71534773,36456259
4345,4345,19860968,113224962
4346,4346,140039728,17623685
4347,4347,39201196,34876605
4348,4348,112576631,52070385
4349,4349,5671643,133860508
4350,4350,89049234,66919174
4351,4351,115971441,128105433
4352,4352,38752689,5471742
4353,4353,19226123,2017587
4354,4354,108222454,45533984
4355,4355,139156645,22856031
4356,4356,42443582,40340673
4357,4357,15519816,100373524
4358,4358,82372901,26292935
4359,4359,73732113,47665567
4360,4360,1647394,53311589
4361,4361,56071107,43076486
4362,4362,10823892,123769555
4363,4363,90344156,141451590
4364,4364,64358846,79463255
4365,4365,38005488,37915211
4366,4366,25288921,145083998
4367,4367,101261231,70634832
4368,4368,40560027,38582171
4369,4369,41853495,33371120
4370,4370,134818341,119599795
4371,4371,141755627,93992340
4372,4372,132423626,134231615
4373,4373,46770393,123311363
4374,4374,1840180,57737897
4375,4375,58021258,69996944
4376,4376,146000543,127481176
4377,4377,69620977,79183933
4378,4378,48930979,82842173
4379,4379,19566030,42627030
4380,4380,138925240,59294182
4381,4381,81769677,82816874
4382,4382,118982071,3073766
4383,4383,52581542,80408701
4384,4384,82164387,59117809
4385,4385,85506409,37060141
4386,4386,120727795,136891016
4387,4387,118697228,122766636
4388,4388,75848548,35791925
4389,4389,20150054,58634572
4390,4390,13335062,56886222
4391,4391,62934820,106103611
4392,4392,139603065,85323465
4393,4393,14919215,84755001
4394,4394,145021547,122470190
4395,4395,17942504,70535866
4396,4396,141600158,49496322
4397,4397,58961015,121961209
4398,4398,67084579,140265594
4399,4399,92231814,36817329
4400,4400,3984493,110758990
4401,4401,139404836,8455874
4402,4402,86675292,30177718
4403,4403,112462525,146530611
4404,4404,13152111,61180945
4405,4405,62952748,126175758
4406,4406,108648472,113462536
4407,4407,18003458,32067379
4408,4408,31468839,26506462
4409,4409,17573228,138961733
4410,4410,68211246,123659600
4411,4411,25670059,133964102
4412,4412,31989420,76957746
4413,4413,43234655,141571829
4414,4414,95308911,77257805
4415,4415,60492355,3390248
4416,4416,77542607,110380638
4417,4417,114973810,27557888
4418,4418,5589852,49478899
4419,4419,129130289,141715107
4420,4420,29193422,99621349
4421,4421,121076749,49852720
4422,4422,108794087,92350850
4423,4423,145078636,146566353
4424,4424,51818671,3456497
4425,4425,53413136,74568051
4426,4426,138928265,23140194
4427,4427,80019093,95462035
4428,4428,66631692,16064534
4429,4429,90954312,55148244
4430,4430,60710889,22598434
4431,4431,71893937,119070956
4432,4432,106856347,49153119
4433,4433,90058185,98018092
4434,4434,16021424,4169598
4435,4435,12212739,8393209
4436,4436,105243915,132230039
4437,4437,62033008,9716931
4438,4438,143253542,48683954
4439,4439,26667678,96311680
4440,4440,143845971,93768326
4441,4441,22863742,119359922
4442,4442,14350765,8136457
4443,4443,57776732,135110819
4444,4444,145924506,54612166
4445,4445,67789062,146574238
4446,4446,64699933,115457667
4447,4447,83394498,5680459
4448,4448,133545828,1665101
4449,4449,100381841,48793536
4450,4450,58822729,49996050
4451,4451,49961279,68873135
4452,4452,37297715,52906142
4453,4453,18363484,85424581
4454,4454,78844631,97960169
4455,4455,77925055,142383259
4456,4456,119435954,19474851
4457,4457,20416753,79359287
4458,4458,113084697,55884103
4459,4459,143154663,106506412
4460,4460,117228629,143462284
4461,4461,149996956,73712680
4462,4462,11867076,27174895
4463,4463,61606086,76184447
4464,4464,59741000,88499575
4465,4465,86297576,11790579
4466,4466,18185921,71393740
4467,4467,82224476,108931102
4468,4468,72482306,84250465
4469,4469,63302510,56722046
4470,4470,134173078,137425531
4471,4471,89974941,106219946
4472,4472,119787889,9929669
4473,4473,22439380,48439535
4474,4474,23546979,42718384
4475,4475,87389335,73186657
4476,4476,33222667,70992432
4477,4477,13584743,106240185
4478,4478,73784204,104500625
4479,4479,56267380,122714720
4480,4480,144949426,96051627
4481,4481,138179654,32200106
4482,4482,62996876,83386763
4483,4483,3773931,7010338
4484,4484,141789389,113632057
4485,4485,85494264,72582147
4486,4486,104511242,103554939
4487,4487,42177544,18911246
4488,4488,65816079,118773218
4489,4489,5623896,9212742
4490,4490,77297849,146933552
4491,4491,142524813,148460917
4492,4492,57341925,53522161
4493,4493,58625543,71277451
4494,4494,103871983,53113350
4495,4495,113199980,63307527
4496,4496,50464963,146149376
4497,4497,102596288,106300178
4498,4498,127442683,21012823
4499,4499,119210575,78800062
4500,4500,27616202,94804282
4501,4501,100942800,146490660
4502,4502,122000825,97985839
4503,4503,83206091,94443414
4504,4504,76846266,63879321
4505,4505,119807511,16174554
4506,4506,34399176,116975922
4507,4507,107776780,138744900
4508,4508,9417280,130926936
4509,4509,147330821,85521789
4510,4510,149964496,15031383
4511,4511,44589023,148160551
4512,4512,113247259,40070363
4513,4513,106346224,57686408
4514,4514,113426124,107753390
4515,4515,18752692,50747120
4516,4516,73431691,34001620
4517,4517,13424673,9993661
4518,4518,86337843,110469057
4519,4519,35229134,15878618
4520,4520,57490627,94168371
4521,4521,123097384,138510427
4522,4522,43664358,70755905
4523,4523,103776813,128958053
4524,4524,72089639,14283840
4525,4525,49217665,99454177
4526,4526,104470438,146610933
4527,4527,101700435,145763932
4528,4528,6008836,57834376
4529,4529,46034535,130293619
4530,4530,118079270,32375197
4531,4531,79531017,60235152
4532,4532,15013753,39930566
4533,4533,77678935,65491067
4534,4534,61586999,148992959
4535,4535,126163109,95551430
4536,4536,127033362,105789066
4537,4537,66928527,119350018
4538,4538,104856418,1997618
4539,4539,11491347,2710626
4540,4540,33147262,128405932
4541,4541,92031107,70330652
4542,4542,113836959,122941604
4543,4543,4912752,42992924
4544,4544,132680745,124567384
4545,4545,141372946,2862138
4546,4546,144474274,143991397
4547,4547,74987824,85698174
4548,4548,75753691,15056584
4549,4549,145534699,21391533
4550,4550,146004118,42890634
4551,4551,59100142,27611355
4552,4552,23486286,24023445
4553,4553,6056261,90934221
4554,4554,14922661,118575916
4555,4555,53741466,32735712
4556,4556,29577552,18857264
4557,4557,149329971,26090066
4558,4558,113056501,50864754
4559,4559,100292174,119342092
4560,4560,42312074,10399196
4561,4561,52434177,74697913
4562,4562,39231763,57343517
4563,4563,62014590,72035227
4564,4564,51492171,31011870
4565,4565,82482002,41320684
4566,4566,74637478,25919638
4567,4567,143475907,37364640
4568,4568,8083750,124102263
4569,4569,49545495,29635180
4570,4570,6420569,63835728
4571,4571,63915930,116258748
4572,4572,23956522,1267360
4573,4573,1289866,34105256
4574,4574,145945347,131835716
4575,4575,77637343,114133316
4576,4576,51064217,13733375
4577,4577,65939577,92927274
4578,4578,123915284,33769793
4579,4579,122297057,101306577
4580,4580,131166059,20930885
4581,4581,95367607,147951176
4582,4582,91325515,60294010
4583,4583,122325606,135141920
4584,4584,59163901,42970071
4585,4585,41808834,123758647
4586,4586,48774711,99606024
4587,4587,104807642,39223909
4588,4588,32111126,106318685
4589,4589,115597163,3595251
4590,4590,122503050,143530654
4591,4591,131170761,2618724
4592,4592,98426977,145700204
4593,4593,56409095,92166984
4594,4594,14437405,42115653
4595,4595,14408176,70516417
4596,4596,133242450,144345794
4597,4597,64884340,97826958
4598,4598,51815679,66822909
4599,4599,37079341,86219567
4600,4600,120933391,79008045
4601,4601,141353802,19135862
4602,4602,128186465,55312358
4603,4603,101020124,106739280
4604,4604,29368637,135982798
4605,4605,132648824,1509001
4606,4606,76202137,33672407
4607,4607,98634257,111375116
4608,4608,46789507,92946766
4609,4609,108719024,41784056
4610,4610,100776706,75837652
4611,4611,13344741,16164687
4612,4612,49629829,36414604
4613,4613,31557430,58666063
4614,4614,37878839,62967469
4615,4615,144526399,26330362
4616,4616,40507637,5007965
4617,4617,19034565,119073185
4618,4618,45544893,141931106
4619,4619,65150421,42850394
4620,4620,128280325,18818175
4621,4621,102838782,46153451
4622,4622,116474256,143431127
4623,4623,140299960,73253116
4624,4624,14312495,93860401
4625,4625,126102086,78713580
4626,4626,90444848,88892042
4627,4627,3660290,122437962
4628,4628,122567859,85292475
4629,4629,129533813,90632501
4630,4630,38839544,22819161
4631,4631,33773220,48855508
4632,4632,118502704,19734691
4633,4633,44179961,111802272
4634,4634,125270719,146877137
4635,4635,53388098,138427442
4636,4636,144829062,84408097
4637,4637,12941770,65146003
4638,4638,86216212,118784036
4639,4639,53524751,96526833
4640,4640,146989777,91069032
4641,4641,54305765,93903289
4642,4642,124928947,8666049
4643,4643,83682684,25082185
4644,4644,102454088,112304853
4645,4645,30420111,113635044
4646,4646,123991190,78309178
4647,4647,59445035,118697909
4648,4648,87160725,129408018
4649,4649,51522972,119816074
4650,4650,70818447,92399306
4651,4651,3617429,58900544
4652,4652,26423816,49735826
4653,4653,101266649,118861607
4654,4654,52409015,117533805
4655,4655,104169098,136720933
4656,4656,100334865,148661786
4657,4657,50003096,34807997
4658,4658,72805610,17444241
4659,4659,99205441,33806806
4660,4660,120381888,25019310
4661,4661,102298924,86225078
4662,4662,92266300,35827632
4663,4663,27272101,23064524
4664,4664,85381222,21960780
4665,4665,53215323,130600612
4666,4666,2539959,147567731
4667,4667,94288243,2255906
4668,4668,109064524,49926870
4669,4669,12049523,62392239
4670,4670,108078930,99098165
4671,4671,110594807,113136416
4672,4672,110028999,50740544
4673,4673,132459197,52142307
4674,4674,113691455,2214754
4675,4675,13925405,136540788
4676,4676,105467914,12607189
4677,4677,74448163,138372528
4678,4678,72873897,46503157
4679,4679,43621959,67733828
4680,4680,129538841,142542307
4681,4681,148204366,27761709
4682,4682,22286607,119189189
4683,4683,49422103,53198694
4684,4684,107281138,71668311
4685,4685,77750024,100640059
4686,4686,13564184,86085403
4687,4687,2845044,27147090
4688,4688,109640927,136441716
4689,4689,92338920,42078598
4690,4690,147414720,52050018
4691,4691,39553926,71546710
4692,4692,25720682,55232393
4693,4693,41920794,11720201
4694,4694,45068820,112151596
4695,4695,6501792,10119529
4696,4696,115321364,81715496
4697,4697,121360722,60771252
4698,4698,136483651,35890755
4699,4699,114809852,33462277
4700,4700,64717576,106698024
4701,4701,136893987,7842533
4702,4702,37856073,37342948
4703,4703,74486288,23797539
4704,4704,133265615,69334849
4705,4705,95037858,136844870
4706,4706,71712809,38336084
4707,4707,102545755,9040548
4708,4708,76018955,57773603
4709,4709,100520571,29596060
4710,4710,147773355,118346150
4711,4711,31517826,104633341
4712,4712,60994617,41715436
4713,4713,149784058,11061520
4714,4714,89798279,8167710
4715,4715,48856104,34476198
4716,4716,99927932,84789819
4717,4717,98763208,12492080
4718,4718,56593195,136877165
4719,4719,49087140,90720553
4720,4720,44588016,144358286
4721,4721,97790446,115311651
4722,4722,130235246,106144357
4723,4723,17715057,5433913
4724,4724,21773265,118310171
4725,4725,35448387,4581114
4726,4726,109867785,10879825
4727,4727,1914512,59061644
4728,4728,73059718,40591360
4729,4729,89585569,126401986
4730,4730,47676330,68570790
4731,4731,58020958,88037981
4732,4732,46587362,19511015
4733,4733,22942064,129602222
4734,4734,121518769,134057059
4735,4735,25342550,124601588
4736,4736,94122425,118480331
4737,4737,145214646,19574639
4738,4738,6377314,73213121
4739,4739,120566596,39585964
4740,4740,18310947,46535701
4741,4741,2625145,31496365
4742,4742,98493188,56254276
4743,4743,12022325,113923309
4744,4744,15834983,113077535
4745,4745,72070261,124267425
4746,4746,19588643,92130286
4747,4747,105977884,104694798
4748,4748,118598820,92885920
4749,4749,44127324,46005787
4750,4750,123136527,41797517
4751,4751,46327034,130784605
4752,4752,69946913,44721223
4753,4753,119888889,128888401
4754,4754,87786380,115696811
4755,4755,32575662,148828410
4756,4756,94616480,90384198
4757,4757,53258940,128501977
4758,4758,18209351,74244750
4759,4759,105646219,118854714
4760,4760,26596963,112135323
4761,4761,133129692,13476843
4762,4762,82437144,89331772
4763,4763,54590254,122260381
4764,4764,136693890,18806645
4765,4765,26968027,113365457
4766,4766,21421678,10510054
4767,4767,134647111,38641591
4768,4768,64656923,57064429
4769,4769,128650282,149664312
4770,4770,69077000,25516506
4771,4771,113776181,7525399
4772,4772,116397662,85879408
4773,4773,131996986,47358785
4774,4774,47691502,101809782
4775,4775,26903278,27139765
4776,4776,6634763,62877013
4777,4777,19063953,101061557
4778,4778,48354424,37056275
4779,4779,40576252,14382214
4780,4780,31906734,97355046
4781,4781,107447113,70138465
4782,4782,48943955,16606391
4783,4783,13616840,21917680
4784,4784,60695552,19615676
4785,4785,134899224,85599831
4786,4786,17828947,120326723
4787,4787,8481363,118065478
4788,4788,31961671,149370564
4789,4789,101803783,128350295
4790,4790,9498216,121551878
4791,4791,1083844,68997245
4792,4792,98778110,70172100
4793,4793,52960156,128403599
4794,4794,133169896,16087750
4795,4795,75846762,70986377
4796,4796,105627236,89889007
4797,4797,59394238,87932788
4798,4798,50192302,73930639
4799,4799,117037359,101119733
4800,4800,91177427,18752747
4801,4801,31139843,39449399
4802,4802,8592145,11914469
4803,4803,111376872,41921467
4804,4804,46610116,33417572
4805,4805,145361038,37946610
4806,4806,21329013,136848363
4807,4807,23461759,80833874
4808,4808,75844919,23522961
4809,4809,49815710,56343286
4810,4810,144057413,52458715
4811,4811,118810177,125973047
4812,4812,29762339,60120659
4813,4813,73774853,110961708
4814,4814,110568329,79364276
4815,4815,39001128,30640983
4816,4816,41138578,147938235
4817,4817,103194557,11850342
4818,4818,11824804,149889235
4819,4819,133836552,112092475
4820,4820,94275800,125149976
4821,4821,31407539,44279037
4822,4822,3935681,119102948
4823,4823,73418017,5503060
4824,4824,9779969,130421114
4825,4825,1070813,64213854
4826,4826,121936020,123727152
4827,4827,110664714,137774106
4828,4828,127243618,127649059
4829,4829,111388572,117859280
4830,4830,36491422,3458813
4831,4831,122861905,134949234
4832,4832,118672719,124842898
4833,4833,144893489,14560528
4834,4834,94869515,10472910
4835,4835,107162047,141752402
4836,4836,82487580,4561355
4837,4837,60800236,144595797
4838,4838,36884772,13321546
4839,4839,44778154,54578017
4840,4840,133126288,6126908
4841,4841,80437097,43074155
4842,4842,89607234,32444792
4843,4843,139812806,147840025
4844,4844,69580586,134805980
4845,4845,1071311,87585055
4846,4846,48032550,69749516
4847,4847,13481109,78874021
4848,4848,80734371,53007697
4849,4849,54162335,141697655
4850,4850,147260424,59448347
4851,4851,141043863,14666150
4852,4852,30897026,124992172
4853,4853,147392356,42385424
4854,4854,71172137,6077378
4855,4855,94673117,28844420
4856,4856,125595527,117647984
4857,4857,79681485,91749024
4858,4858,60322120,37929672
4859,4859,24446133,89260321
4860,4860,125283175,82789750
4861,4861,64342294,8805300
4862,4862,74483398,134688500
4863,4863,18117739,149356534
4864,4864,91342411,36062263
4865,4865,83009852,15261154
4866,4866,97425875,142192056
4867,4867,9979414,55375611
4868,4868,123163108,70161362
4869,4869,74804261,40966475
4870,4870,87555136,148767199
4871,4871,50371085,1056495
4872,4872,69183989,60599795
4873,4873,65674998,28927643
4874,4874,46543449,48826981
4875,4875,95791728,105185814
4876,4876,9939886,92359834
4877,4877,137600809,85393856
4878,4878,2657562,24175063
4879,4879,132140971,149670279
4880,4880,64848126,133602397
4881,4881,101693594,11557562
4882,4882,67805445,82016831
4883,4883,149259756,136073161
4884,4884,112220873,140367772
4885,4885,39405870,27991661
4886,4886,107009401,97989324
4887,4887,73563597,132802695
4888,4888,100496547,76975073
4889,4889,1203360,113123572
4890,4890,15079089,87504456
4891,4891,27401105,58672652
4892,4892,32651168,51865487
4893,4893,125490996,46617441
4894,4894,96519788,80530626
4895,4895,59909597,123122407
4896,4896,96973587,114894494
4897,4897,89943916,47110903
4898,4898,98899144,111304619
4899,4899,66233826,4341267
4900,4900,98571311,1731352
4901,4901,132261028,94137752
4902,4902,26038636,125604371
4903,4903,59185210,127064901
4904,4904,48294750,136128616
4905,4905,30632206,24450516
4906,4906,141759682,59049065
4907,4907,96080372,86985716
4908,4908,83418819,61498342
4909,4909,84668066,1469028
4910,4910,121594526,89127131
4911,4911,20431435,57372276
4912,4912,147083386,118742372
4913,4913,58768249,126145910
4914,4914,111131224,97510108
4915,4915,108293514,115243679
4916,4916,91627531,117285595
4917,4917,40717792,35703091
4918,4918,28495158,43691464
4919,4919,62422990,89916043
4920,4920,43443299,65201150
4921,4921,96864516,33681908
4922,4922,136954930,34930921
4923,4923,129618036,77478474
4924,4924,58880006,123253479
4925,4925,39211284,65569600
4926,4926,39530345,83574451
4927,4927,44848817,69046058
4928,4928,10164926,93060593
4929,4929,85825191,76707554
4930,4930,5705413,36315803
4931,4931,149951692,35393318
4932,4932,22029927,132318362
4933,4933,114410218,37394462
4934,4934,43051190,101035583
4935,4935,11057762,41950510
4936,4936,127254944,112072360
4937,4937,33971182,20811263
4938,4938,149679077,99652077
4939,4939,91065239,133302751
4940,4940,82651399,40631125
4941,4941,86933864,42014998
4942,4942,111209759,120672209
4943,4943,131159408,106670725
4944,4944,108703606,78455935
4945,4945,75084858,66528398
4946,4946,29075725,33651324
4947,4947,107188795,48625628
4948,4948,77817321,13724639
4949,4949,109353500,33779754
4950,4950,100803492,146445303
4951,4951,38852904,130908956
4952,4952,144977466,149580463
4953,4953,61055714,40960141
4954,4954,143163102,8885367
4955,4955,75429049,140421858
4956,4956,122128988,122023936
4957,4957,22827018,104027110
4958,4958,56061479,42578802
4959,4959,87301797,112866343
4960,4960,45563327,51494968
4961,4961,2304233,62045926
4962,4962,21852999,21827210
4963,4963,50289447,107958822
4964,4964,117548387,120775616
4965,4965,7171573,1546028
4966,4966,104256069,123591528
4967,4967,119297020,134269757
4968,4968,15961942,33641038
4969,4969,144793806,94450698
4970,4970,124598486,125847742
4971,4971,50746143,107064718
4972,4972,2481140,13732089
4973,4973,47480954,30658277
4974,4974,62934663,110817211
4975,4975,74194094,122842166
4976,4976,56383140,7744988
4977,4977,78209509,54699259
4978,4978,59764832,132748291
4979,4979,32345941,86339784
4980,4980,41672281,25560019
4981,4981,91080992,53122362
4982,4982,29604724,145486932
4983,4983,63755270,21782007
4984,4984,6508647,25510957
4985,4985,64369328,25130088
4986,4986,106587896,6009547
4987,4987,145391906,94395511
4988,4988,78012984,50250618
4989,4989,103144944,109069767
4990,4990,99601455,68106993
4991,4991,17865259,37340253
4992,4992,19029727,27420262
4993,4993,146410752,100325175
4994,4994,119887251,90968772
4995,4995,140656921,34723382
4996,4996,101065679,94855154
4997,4997,3650044,95066932
4998,4998,17395028,13776029
4999,4999,87201269,60474969
5000,5000,129087045,141162446
5001,5001,133406182,18538438
5002,5002,145741796,143737557
5003,5003,4507740,37557260
5004,5004,104982130,15926711
5005,5005,68883625,66269996
5006,5006,9430414,6655647
5007,5007,11880415,143639225
5008,5008,20835574,19613587
5009,5009,91231950,112065025
5010,5010,51010943,57470093
5011,5011,47581157,52653846
5012,5012,42049842,144373551
5013,5013,73548714,27202447
5014,5014,142829891,79545156
5015,5015,82186084,52088404
5016,5016,117030165,133004831
5017,5017,34544232,91766806
5018,5018,21572663,130281668
5019,5019,4455865,61079923
5020,5020,57663254,44894010
5021,5021,89703927,9722093
5022,5022,33834847,115467256
5023,5023,13198842,52163004
5024,5024,132663544,72734557
5025,5025,53799297,83648941
5026,5026,89778782,119876539
5027,5027,43899557,133034667
5028,5028,55530408,88916152
5029,5029,145426671,78564398
5030,5030,56064178,57088998
5031,5031,57005491,74945790
5032,5032,136867943,45447887
5033,5033,53051111,19356309
5034,5034,69697844,142506492
5035,5035,24939593,49438307
5036,5036,58894523,138326510
5037,5037,71301074,104772396
5038,5038,21070572,14314204
5039,5039,20393076,80069544
5040,5040,11699866,122873275
5041,5041,8068035,109746151
5042,5042,104727623,77360482
5043,5043,118128277,83917880
5044,5044,125279490,76278595
5045,5045,20549538,78735239
5046,5046,17183333,90071145
5047,5047,129470429,32613895
5048,5048,82405268,115160573
5049,5049,37561918,7860198
5050,5050,32800092,106761234
5051,5051,43838879,83009188
5052,5052,146781709,116397750
5053,5053,127316231,17543285
5054,5054,4967407,124082736
5055,5055,17451091,8709192
5056,5056,13328909,129855668
5057,5057,47383527,90302314
5058,5058,137931300,123036584
5059,5059,68074253,80972023
5060,5060,67360276,1317694
5061,5061,4172178,35358614
5062,5062,110719314,52279847
5063,5063,34589011,26365973
5064,5064,115516379,33922769
5065,5065,21116535,136091006
5066,5066,52260160,104100337
5067,5067,140341954,32758459
5068,5068,55668925,67292768
5069,5069,35028374,69559920
5070,5070,39698277,68067868
5071,5071,106268330,40721243
5072,5072,5296597,111815377
5073,5073,138663823,138752215
5074,5074,46049992,136701098
5075,5075,113372723,45392829
5076,5076,68308367,9160230
5077,5077,107609427,66081625
5078,5078,55630914,2826464
5079,5079,91817622,129468477
5080,5080,131352344,95624509
5081,5081,111164486,60939243
